Year,Month,Day,Time,zones_ct5
2020,12,3,2103,44
2020,12,3,2106,40
2020,12,3,2109,37
2020,12,3,2112,34
2020,12,3,2115,34
2020,12,3,2118,34
2020,12,3,2121,33
2020,12,3,2124,31
2020,12,3,2127,27
2020,12,3,2130,24
2020,12,3,2133,27
2020,12,3,2136,29
2020,12,3,2139,35
2020,12,3,2142,38
2020,12,3,2145,32
2020,12,3,2148,38
2020,12,3,2151,39
2020,12,3,2154,39
2020,12,3,2157,35
2020,12,3,2200,42
2020,12,3,2203,39
2020,12,3,2206,32
2020,12,3,2209,25
2020,12,3,2212,27
2020,12,3,2215,34
2020,12,3,2218,33
2020,12,3,2221,26
2020,12,3,2224,29
2020,12,3,2227,32
2020,12,3,2230,34
2020,12,3,2233,26
2020,12,3,2236,27
2020,12,3,2239,27
2020,12,3,2242,38
2020,12,3,2245,23
2020,12,3,2248,21
2020,12,3,2251,20
2020,12,3,2254,26
2020,12,3,2257,16
2020,12,3,2300,20
2020,12,3,2303,12
2020,12,3,2306,11
2020,12,3,2309,10
2020,12,3,2312,10
2020,12,3,2315,16
2020,12,3,2318,19
2020,12,3,2321,18
2020,12,3,2324,19
2020,12,3,2327,20
2020,12,3,2330,19
2020,12,3,2333,20
2020,12,3,2336,20
2020,12,3,2339,21
2020,12,3,2342,19
2020,12,3,2345,13
2020,12,3,2348,16
2020,12,3,2351,31
2020,12,3,2354,54
2020,12,3,2357,55
2020,12,4,0,56
2020,12,4,3,51
2020,12,4,6,50
2020,12,4,9,47
2020,12,4,12,50
2020,12,4,15,19
2020,12,4,18,8
2020,12,4,21,6
2020,12,4,24,5
2020,12,4,27,4
2020,12,4,30,4
2020,12,4,33,4
2020,12,4,36,5
2020,12,4,39,5
2020,12,4,42,6
2020,12,4,45,5
2020,12,4,48,5
2020,12,4,51,5
2020,12,4,54,5
2020,12,4,57,4
2020,12,4,100,5
2020,12,4,103,3
2020,12,4,106,3
2020,12,4,109,3
2020,12,4,112,1
2020,12,4,115,1
2020,12,4,118,1
2020,12,4,121,1
2020,12,4,124,1
2020,12,4,127,2
2020,12,4,130,2
2020,12,4,133,2
2020,12,4,136,2
2020,12,4,139,2
2020,12,4,142,2
2020,12,4,145,2
2020,12,4,148,2
2020,12,4,151,2
2020,12,4,154,2
2020,12,4,157,2
2020,12,4,200,22
2020,12,4,203,44
2020,12,4,206,49
2020,12,4,209,50
2020,12,4,212,48
2020,12,4,215,48
2020,12,4,218,42
2020,12,4,221,42
2020,12,4,224,41
2020,12,4,227,36
2020,12,4,230,42
2020,12,4,233,40
2020,12,4,236,43
2020,12,4,239,43
2020,12,4,242,43
2020,12,4,245,47
2020,12,4,248,49
2020,12,4,251,50
2020,12,4,254,48
2020,12,4,257,46
2020,12,4,300,40
2020,12,4,303,39
2020,12,4,306,39
2020,12,4,309,34
2020,12,4,312,26
2020,12,4,315,25
2020,12,4,318,24
2020,12,4,321,20
2020,12,4,324,19
2020,12,4,327,19
2020,12,4,330,19
2020,12,4,333,20
2020,12,4,336,19
2020,12,4,339,20
2020,12,4,342,20
2020,12,4,345,19
2020,12,4,348,16
2020,12,4,351,19
2020,12,4,354,17
2020,12,4,357,17
2020,12,4,400,17
2020,12,4,403,16
2020,12,4,406,15
2020,12,4,409,15
2020,12,4,412,15
2020,12,4,415,15
2020,12,4,418,15
2020,12,4,421,5
2020,12,4,424,4
2020,12,4,427,6
2020,12,4,430,3
2020,12,4,433,3
2020,12,4,436,3
2020,12,4,439,3
2020,12,4,442,3
2020,12,4,445,3
2020,12,4,448,3
2020,12,4,451,1
2020,12,4,454,1
2020,12,4,457,3
2020,12,4,500,3
2020,12,4,503,3
2020,12,4,506,3
2020,12,4,509,3
2020,12,4,512,3
2020,12,4,515,3
2020,12,4,518,3
2020,12,4,521,3
2020,12,4,524,4
2020,12,4,527,4
2020,12,4,530,3
2020,12,4,533,3
2020,12,4,536,2
2020,12,4,539,2
2020,12,4,542,2
2020,12,4,545,2
2020,12,4,548,2
2020,12,4,551,2
2020,12,4,554,2
2020,12,4,557,2
2020,12,4,600,3
2020,12,4,603,3
2020,12,4,606,1
2020,12,4,609,1
2020,12,4,612,2
2020,12,4,615,1
2020,12,4,618,2
2020,12,4,621,1
2020,12,4,624,2
2020,12,4,627,2
2020,12,4,630,3
2020,12,4,633,5
2020,12,4,636,6
2020,12,4,639,3
2020,12,4,642,4
2020,12,4,645,3
2020,12,4,648,3
2020,12,4,651,7
2020,12,4,654,4
2020,12,4,657,6
2020,12,4,700,8
2020,12,4,703,9
2020,12,4,706,11
2020,12,4,709,13
2020,12,4,712,13
2020,12,4,715,13
2020,12,4,718,12
2020,12,4,721,15
2020,12,4,724,14
2020,12,4,727,12
2020,12,4,730,11
2020,12,4,733,14
2020,12,4,736,16
2020,12,4,739,13
2020,12,4,742,9
2020,12,4,745,11
2020,12,4,748,8
2020,12,4,751,8
2020,12,4,754,9
2020,12,4,757,9
2020,12,4,800,8
2020,12,4,803,7
2020,12,4,806,5
2020,12,4,809,8
2020,12,4,812,13
2020,12,4,815,20
2020,12,4,818,17
2020,12,4,821,19
2020,12,4,824,20
2020,12,4,827,17
2020,12,4,830,21
2020,12,4,833,24
2020,12,4,836,24
2020,12,4,839,25
2020,12,4,842,28
2020,12,4,845,32
2020,12,4,848,33
2020,12,4,851,29
2020,12,4,854,28
2020,12,4,857,25
2020,12,4,900,25
2020,12,4,903,27
2020,12,4,906,31
2020,12,4,909,30
2020,12,4,912,30
2020,12,4,915,28
2020,12,4,918,27
2020,12,4,921,26
2020,12,4,924,29
2020,12,4,927,26
2020,12,4,930,21
2020,12,4,933,24
2020,12,4,936,23
2020,12,4,939,22
2020,12,4,942,24
2020,12,4,945,21
2020,12,4,948,21
2020,12,4,951,20
2020,12,4,954,21
2020,12,4,957,21
2020,12,4,1000,22
2020,12,4,1003,21
2020,12,4,1006,20
2020,12,4,1009,27
2020,12,4,1012,27
2020,12,4,1015,35
2020,12,4,1018,32
2020,12,4,1021,34
2020,12,4,1024,35
2020,12,4,1027,29
2020,12,4,1030,26
2020,12,4,1033,24
2020,12,4,1036,27
2020,12,4,1039,27
2020,12,4,1042,26
2020,12,4,1045,30
2020,12,4,1048,30
2020,12,4,1051,33
2020,12,4,1054,38
2020,12,4,1057,34
2020,12,4,1100,38
2020,12,4,1103,38
2020,12,4,1106,37
2020,12,4,1109,37
2020,12,4,1112,39
2020,12,4,1115,45
2020,12,4,1118,44
2020,12,4,1121,42
2020,12,4,1124,37
2020,12,4,1127,40
2020,12,4,1130,43
2020,12,4,1133,45
2020,12,4,1136,41
2020,12,4,1139,50
2020,12,4,1142,47
2020,12,4,1145,53
2020,12,4,1148,52
2020,12,4,1151,48
2020,12,4,1154,43
2020,12,4,1157,58
2020,12,4,1200,63
2020,12,4,1203,61
2020,12,4,1206,68
2020,12,4,1209,64
2020,12,4,1212,71
2020,12,4,1215,81
2020,12,4,1218,79
2020,12,4,1221,76
2020,12,4,1224,75
2020,12,4,1227,91
2020,12,4,1230,84
2020,12,4,1233,83
2020,12,4,1236,76
2020,12,4,1239,86
2020,12,4,1242,97
2020,12,4,1245,106
2020,12,4,1248,91
2020,12,4,1251,75
2020,12,4,1254,61
2020,12,4,1257,72
2020,12,4,1300,70
2020,12,4,1303,63
2020,12,4,1306,67
2020,12,4,1309,69
2020,12,4,1312,75
2020,12,4,1315,69
2020,12,4,1318,80
2020,12,4,1321,80
2020,12,4,1324,85
2020,12,4,1327,101
2020,12,4,1330,88
2020,12,4,1333,88
2020,12,4,1336,91
2020,12,4,1339,80
2020,12,4,1342,77
2020,12,4,1345,74
2020,12,4,1348,69
2020,12,4,1351,61
2020,12,4,1354,67
2020,12,4,1357,59
2020,12,4,1400,65
2020,12,4,1403,67
2020,12,4,1406,58
2020,12,4,1409,59
2020,12,4,1412,58
2020,12,4,1415,61
2020,12,4,1418,60
2020,12,4,1421,56
2020,12,4,1424,61
2020,12,4,1427,57
2020,12,4,1430,55
2020,12,4,1433,58
2020,12,4,1436,60
2020,12,4,1439,61
2020,12,4,1442,70
2020,12,4,1445,58
2020,12,4,1448,59
2020,12,4,1451,61
2020,12,4,1454,66
2020,12,4,1457,67
2020,12,4,1500,61
2020,12,4,1503,57
2020,12,4,1506,58
2020,12,4,1509,58
2020,12,4,1512,53
2020,12,4,1515,57
2020,12,4,1518,68
2020,12,4,1521,56
2020,12,4,1524,58
2020,12,4,1527,57
2020,12,4,1530,56
2020,12,4,1533,55
2020,12,4,1536,57
2020,12,4,1539,54
2020,12,4,1542,55
2020,12,4,1545,53
2020,12,4,1548,49
2020,12,4,1551,52
2020,12,4,1554,48
2020,12,4,1557,53
2020,12,4,1600,45
2020,12,4,1603,44
2020,12,4,1606,52
2020,12,4,1609,55
2020,12,4,1612,57
2020,12,4,1615,60
2020,12,4,1618,60
2020,12,4,1621,60
2020,12,4,1624,64
2020,12,4,1627,65
2020,12,4,1630,60
2020,12,4,1633,57
2020,12,4,1636,49
2020,12,4,1639,48
2020,12,4,1642,44
2020,12,4,1645,46
2020,12,4,1648,45
2020,12,4,1651,49
2020,12,4,1654,53
2020,12,4,1657,56
2020,12,4,1700,67
2020,12,4,1703,76
2020,12,4,1706,90
2020,12,4,1709,92
2020,12,4,1712,96
2020,12,4,1715,94
2020,12,4,1718,98
2020,12,4,1721,88
2020,12,4,1724,90
2020,12,4,1727,90
2020,12,4,1730,89
2020,12,4,1733,87
2020,12,4,1736,81
2020,12,4,1739,86
2020,12,4,1742,72
2020,12,4,1745,75
2020,12,4,1748,71
2020,12,4,1751,64
2020,12,4,1754,70
2020,12,4,1757,80
2020,12,4,1800,81
2020,12,4,1803,77
2020,12,4,1806,63
2020,12,4,1809,86
2020,12,4,1812,90
2020,12,4,1815,75
2020,12,4,1818,80
2020,12,4,1821,85
2020,12,4,1824,82
2020,12,4,1827,85
2020,12,4,1830,96
2020,12,4,1833,89
2020,12,4,1836,84
2020,12,4,1839,92
2020,12,4,1842,91
2020,12,4,1845,91
2020,12,4,1848,76
2020,12,4,1851,84
2020,12,4,1854,68
2020,12,4,1857,68
2020,12,4,1900,61
2020,12,4,1903,58
2020,12,4,1906,46
2020,12,4,1909,59
2020,12,4,1912,65
2020,12,4,1915,67
2020,12,4,1918,77
2020,12,4,1921,73
2020,12,4,1924,62
2020,12,4,1927,65
2020,12,4,1930,57
2020,12,4,1933,70
2020,12,4,1936,67
2020,12,4,1939,67
2020,12,4,1942,71
2020,12,4,1945,71
2020,12,4,1948,68
2020,12,4,1951,71
2020,12,4,1954,67
2020,12,4,1957,69
2020,12,4,2000,62
2020,12,4,2003,66
2020,12,4,2006,59
2020,12,4,2009,51
2020,12,4,2012,41
2020,12,4,2015,42
2020,12,4,2018,50
2020,12,4,2021,46
2020,12,4,2024,46
2020,12,4,2027,42
2020,12,4,2030,45
2020,12,4,2033,46
2020,12,4,2036,43
2020,12,4,2039,50
2020,12,4,2042,48
2020,12,4,2045,46
2020,12,4,2048,52
2020,12,4,2051,50
2020,12,4,2054,48
2020,12,4,2057,47
2020,12,4,2100,48
2020,12,4,2103,47
2020,12,4,2106,51
2020,12,4,2109,52
2020,12,4,2112,53
2020,12,4,2115,58
2020,12,4,2118,50
2020,12,4,2121,49
2020,12,4,2124,47
2020,12,4,2127,42
2020,12,4,2130,38
2020,12,4,2133,37
2020,12,4,2136,34
2020,12,4,2139,36
2020,12,4,2142,37
2020,12,4,2145,30
2020,12,4,2148,27
2020,12,4,2151,23
2020,12,4,2154,26
2020,12,4,2157,25
2020,12,4,2200,26
2020,12,4,2203,28
2020,12,4,2206,27
2020,12,4,2209,18
2020,12,4,2212,16
2020,12,4,2215,19
2020,12,4,2218,19
2020,12,4,2221,16
2020,12,4,2224,11
2020,12,4,2227,23
2020,12,4,2230,26
2020,12,4,2233,20
2020,12,4,2236,16
2020,12,4,2239,18
2020,12,4,2242,17
2020,12,4,2245,17
2020,12,4,2248,16
2020,12,4,2251,15
2020,12,4,2254,15
2020,12,4,2257,14
2020,12,4,2300,13
2020,12,4,2303,15
2020,12,4,2306,19
2020,12,4,2309,24
2020,12,4,2312,23
2020,12,4,2315,24
2020,12,4,2318,21
2020,12,4,2321,23
2020,12,4,2324,24
2020,12,4,2327,12
2020,12,4,2330,7
2020,12,4,2333,5
2020,12,4,2336,4
2020,12,4,2339,7
2020,12,4,2342,7
2020,12,4,2345,7
2020,12,4,2348,6
2020,12,4,2351,8
2020,12,4,2354,12
2020,12,4,2357,9
2020,12,5,0,9
2020,12,5,3,10
2020,12,5,6,8
2020,12,5,9,7
2020,12,5,12,8
2020,12,5,15,8
2020,12,5,18,8
2020,12,5,21,8
2020,12,5,24,11
2020,12,5,27,10
2020,12,5,30,6
2020,12,5,33,5
2020,12,5,36,5
2020,12,5,39,6
2020,12,5,42,5
2020,12,5,45,5
2020,12,5,48,6
2020,12,5,51,7
2020,12,5,54,6
2020,12,5,57,6
2020,12,5,100,6
2020,12,5,103,6
2020,12,5,106,6
2020,12,5,109,5
2020,12,5,112,5
2020,12,5,115,5
2020,12,5,118,5
2020,12,5,121,5
2020,12,5,124,4
2020,12,5,127,4
2020,12,5,130,4
2020,12,5,133,4
2020,12,5,136,4
2020,12,5,139,4
2020,12,5,142,4
2020,12,5,145,4
2020,12,5,148,4
2020,12,5,151,7
2020,12,5,154,6
2020,12,5,157,6
2020,12,5,200,6
2020,12,5,203,6
2020,12,5,206,6
2020,12,5,209,6
2020,12,5,212,6
2020,12,5,215,4
2020,12,5,218,4
2020,12,5,221,4
2020,12,5,224,4
2020,12,5,227,5
2020,12,5,230,5
2020,12,5,233,3
2020,12,5,236,3
2020,12,5,239,3
2020,12,5,242,3
2020,12,5,245,3
2020,12,5,248,3
2020,12,5,251,3
2020,12,5,254,3
2020,12,5,257,3
2020,12,5,300,3
2020,12,5,303,3
2020,12,5,306,3
2020,12,5,309,3
2020,12,5,312,4
2020,12,5,315,3
2020,12,5,318,3
2020,12,5,321,3
2020,12,5,324,3
2020,12,5,327,3
2020,12,5,330,3
2020,12,5,333,4
2020,12,5,336,5
2020,12,5,339,3
2020,12,5,342,3
2020,12,5,345,30
2020,12,5,348,33
2020,12,5,351,35
2020,12,5,354,35
2020,12,5,357,35
2020,12,5,400,36
2020,12,5,403,35
2020,12,5,406,35
2020,12,5,409,34
2020,12,5,412,35
2020,12,5,415,35
2020,12,5,418,35
2020,12,5,421,35
2020,12,5,424,33
2020,12,5,427,34
2020,12,5,430,35
2020,12,5,433,22
2020,12,5,436,22
2020,12,5,439,23
2020,12,5,442,23
2020,12,5,445,22
2020,12,5,448,22
2020,12,5,451,22
2020,12,5,454,22
2020,12,5,457,22
2020,12,5,500,20
2020,12,5,503,21
2020,12,5,506,21
2020,12,5,509,21
2020,12,5,512,18
2020,12,5,515,21
2020,12,5,518,33
2020,12,5,521,34
2020,12,5,524,32
2020,12,5,527,34
2020,12,5,530,34
2020,12,5,533,34
2020,12,5,536,34
2020,12,5,539,34
2020,12,5,542,32
2020,12,5,545,32
2020,12,5,548,32
2020,12,5,551,32
2020,12,5,554,31
2020,12,5,557,30
2020,12,5,600,32
2020,12,5,603,29
2020,12,5,606,28
2020,12,5,609,26
2020,12,5,612,30
2020,12,5,615,30
2020,12,5,618,30
2020,12,5,621,30
2020,12,5,624,30
2020,12,5,627,29
2020,12,5,630,14
2020,12,5,633,6
2020,12,5,636,4
2020,12,5,639,3
2020,12,5,642,6
2020,12,5,645,8
2020,12,5,648,4
2020,12,5,651,3
2020,12,5,654,3
2020,12,5,657,4
2020,12,5,700,4
2020,12,5,703,3
2020,12,5,706,3
2020,12,5,709,5
2020,12,5,712,10
2020,12,5,715,10
2020,12,5,718,7
2020,12,5,721,6
2020,12,5,724,3
2020,12,5,727,6
2020,12,5,730,6
2020,12,5,733,5
2020,12,5,736,4
2020,12,5,739,4
2020,12,5,742,6
2020,12,5,745,10
2020,12,5,748,11
2020,12,5,751,10
2020,12,5,754,14
2020,12,5,757,14
2020,12,5,800,13
2020,12,5,803,13
2020,12,5,806,13
2020,12,5,809,12
2020,12,5,812,11
2020,12,5,815,12
2020,12,5,818,15
2020,12,5,821,11
2020,12,5,824,19
2020,12,5,827,8
2020,12,5,830,5
2020,12,5,833,11
2020,12,5,836,7
2020,12,5,839,11
2020,12,5,842,10
2020,12,5,845,9
2020,12,5,848,9
2020,12,5,851,12
2020,12,5,854,8
2020,12,5,857,9
2020,12,5,900,8
2020,12,5,903,11
2020,12,5,906,12
2020,12,5,909,14
2020,12,5,912,15
2020,12,5,915,14
2020,12,5,918,20
2020,12,5,921,17
2020,12,5,924,16
2020,12,5,927,17
2020,12,5,930,15
2020,12,5,933,10
2020,12,5,936,12
2020,12,5,939,10
2020,12,5,942,14
2020,12,5,945,13
2020,12,5,948,13
2020,12,5,951,15
2020,12,5,954,13
2020,12,5,957,9
2020,12,5,1000,10
2020,12,5,1003,14
2020,12,5,1006,15
2020,12,5,1009,20
2020,12,5,1012,22
2020,12,5,1015,21
2020,12,5,1018,20
2020,12,5,1021,23
2020,12,5,1024,23
2020,12,5,1027,27
2020,12,5,1030,19
2020,12,5,1033,22
2020,12,5,1036,26
2020,12,5,1039,20
2020,12,5,1042,27
2020,12,5,1045,23
2020,12,5,1048,27
2020,12,5,1051,20
2020,12,5,1054,21
2020,12,5,1057,20
2020,12,5,1100,23
2020,12,5,1103,25
2020,12,5,1106,27
2020,12,5,1109,22
2020,12,5,1112,23
2020,12,5,1115,25
2020,12,5,1118,25
2020,12,5,1121,30
2020,12,5,1124,30
2020,12,5,1127,33
2020,12,5,1130,29
2020,12,5,1133,30
2020,12,5,1136,29
2020,12,5,1139,31
2020,12,5,1142,34
2020,12,5,1145,37
2020,12,5,1148,38
2020,12,5,1151,44
2020,12,5,1154,40
2020,12,5,1157,35
2020,12,5,1200,40
2020,12,5,1203,46
2020,12,5,1206,41
2020,12,5,1209,42
2020,12,5,1212,48
2020,12,5,1215,51
2020,12,5,1218,54
2020,12,5,1221,55
2020,12,5,1224,60
2020,12,5,1227,61
2020,12,5,1230,62
2020,12,5,1233,63
2020,12,5,1236,64
2020,12,5,1239,70
2020,12,5,1242,67
2020,12,5,1245,68
2020,12,5,1248,67
2020,12,5,1251,63
2020,12,5,1254,66
2020,12,5,1257,69
2020,12,5,1300,70
2020,12,5,1303,76
2020,12,5,1306,59
2020,12,5,1309,59
2020,12,5,1312,52
2020,12,5,1315,48
2020,12,5,1318,47
2020,12,5,1321,50
2020,12,5,1324,48
2020,12,5,1327,43
2020,12,5,1330,41
2020,12,5,1333,44
2020,12,5,1336,57
2020,12,5,1339,56
2020,12,5,1342,48
2020,12,5,1345,43
2020,12,5,1348,38
2020,12,5,1351,41
2020,12,5,1354,43
2020,12,5,1357,46
2020,12,5,1400,43
2020,12,5,1403,39
2020,12,5,1406,37
2020,12,5,1409,36
2020,12,5,1412,42
2020,12,5,1415,36
2020,12,5,1418,30
2020,12,5,1421,30
2020,12,5,1424,29
2020,12,5,1427,28
2020,12,5,1430,29
2020,12,5,1433,29
2020,12,5,1436,29
2020,12,5,1439,33
2020,12,5,1442,29
2020,12,5,1445,27
2020,12,5,1448,29
2020,12,5,1451,31
2020,12,5,1454,26
2020,12,5,1457,20
2020,12,5,1500,18
2020,12,5,1503,20
2020,12,5,1506,18
2020,12,5,1509,22
2020,12,5,1512,20
2020,12,5,1515,23
2020,12,5,1518,25
2020,12,5,1521,26
2020,12,5,1524,28
2020,12,5,1527,25
2020,12,5,1530,24
2020,12,5,1533,25
2020,12,5,1536,25
2020,12,5,1539,26
2020,12,5,1542,26
2020,12,5,1545,31
2020,12,5,1548,32
2020,12,5,1551,31
2020,12,5,1554,23
2020,12,5,1557,26
2020,12,5,1600,22
2020,12,5,1603,19
2020,12,5,1606,22
2020,12,5,1609,26
2020,12,5,1612,21
2020,12,5,1615,23
2020,12,5,1618,26
2020,12,5,1621,23
2020,12,5,1624,17
2020,12,5,1627,13
2020,12,5,1630,13
2020,12,5,1633,12
2020,12,5,1636,15
2020,12,5,1639,23
2020,12,5,1642,26
2020,12,5,1645,21
2020,12,5,1648,22
2020,12,5,1651,28
2020,12,5,1654,30
2020,12,5,1657,24
2020,12,5,1700,32
2020,12,5,1703,36
2020,12,5,1706,36
2020,12,5,1709,44
2020,12,5,1712,38
2020,12,5,1715,35
2020,12,5,1718,37
2020,12,5,1721,44
2020,12,5,1724,34
2020,12,5,1727,43
2020,12,5,1730,52
2020,12,5,1733,51
2020,12,5,1736,54
2020,12,5,1739,52
2020,12,5,1742,55
2020,12,5,1745,50
2020,12,5,1748,64
2020,12,5,1751,61
2020,12,5,1754,63
2020,12,5,1757,66
2020,12,5,1800,56
2020,12,5,1803,62
2020,12,5,1806,59
2020,12,5,1809,51
2020,12,5,1812,52
2020,12,5,1815,64
2020,12,5,1818,57
2020,12,5,1821,63
2020,12,5,1824,69
2020,12,5,1827,69
2020,12,5,1830,72
2020,12,5,1833,63
2020,12,5,1836,69
2020,12,5,1839,69
2020,12,5,1842,79
2020,12,5,1845,79
2020,12,5,1848,69
2020,12,5,1851,79
2020,12,5,1854,80
2020,12,5,1857,88
2020,12,5,1900,78
2020,12,5,1903,69
2020,12,5,1906,60
2020,12,5,1909,65
2020,12,5,1912,59
2020,12,5,1915,63
2020,12,5,1918,56
2020,12,5,1921,62
2020,12,5,1924,62
2020,12,5,1927,63
2020,12,5,1930,60
2020,12,5,1933,67
2020,12,5,1936,60
2020,12,5,1939,58
2020,12,5,1942,58
2020,12,5,1945,59
2020,12,5,1948,60
2020,12,5,1951,64
2020,12,5,1954,62
2020,12,5,1957,56
2020,12,5,2000,55
2020,12,5,2003,51
2020,12,5,2006,46
2020,12,5,2009,44
2020,12,5,2012,40
2020,12,5,2015,37
2020,12,5,2018,33
2020,12,5,2021,29
2020,12,5,2024,24
2020,12,5,2027,28
2020,12,5,2030,31
2020,12,5,2033,36
2020,12,5,2036,40
2020,12,5,2039,36
2020,12,5,2042,33
2020,12,5,2045,34
2020,12,5,2048,33
2020,12,5,2051,33
2020,12,5,2054,35
2020,12,5,2057,32
2020,12,5,2100,30
2020,12,5,2103,36
2020,12,5,2106,33
2020,12,5,2109,35
2020,12,5,2112,37
2020,12,5,2115,38
2020,12,5,2118,35
2020,12,5,2121,40
2020,12,5,2124,41
2020,12,5,2127,36
2020,12,5,2130,35
2020,12,5,2133,35
2020,12,5,2136,29
2020,12,5,2139,26
2020,12,5,2142,27
2020,12,5,2145,26
2020,12,5,2148,24
2020,12,5,2151,27
2020,12,5,2154,33
2020,12,5,2157,31
2020,12,5,2200,27
2020,12,5,2203,31
2020,12,5,2206,34
2020,12,5,2209,39
2020,12,5,2212,33
2020,12,5,2215,35
2020,12,5,2218,29
2020,12,5,2221,26
2020,12,5,2224,34
2020,12,5,2227,35
2020,12,5,2230,36
2020,12,5,2233,30
2020,12,5,2236,23
2020,12,5,2239,28
2020,12,5,2242,12
2020,12,5,2245,16
2020,12,5,2248,18
2020,12,5,2251,21
2020,12,5,2254,21
2020,12,5,2257,20
2020,12,5,2300,20
2020,12,5,2303,24
2020,12,5,2306,23
2020,12,5,2309,22
2020,12,5,2312,22
2020,12,5,2315,24
2020,12,5,2318,28
2020,12,5,2321,26
2020,12,5,2324,23
2020,12,5,2327,19
2020,12,5,2330,19
2020,12,5,2333,19
2020,12,5,2336,18
2020,12,5,2339,14
2020,12,5,2342,19
2020,12,5,2345,17
2020,12,5,2348,16
2020,12,5,2351,15
2020,12,5,2354,19
2020,12,5,2357,15
2020,12,6,0,15
2020,12,6,3,14
2020,12,6,6,12
2020,12,6,9,5
2020,12,6,12,7
2020,12,6,15,6
2020,12,6,18,6
2020,12,6,21,3
2020,12,6,24,4
2020,12,6,27,5
2020,12,6,30,4
2020,12,6,33,3
2020,12,6,36,3
2020,12,6,39,3
2020,12,6,42,1
2020,12,6,45,1
2020,12,6,48,1
2020,12,6,51,1
2020,12,6,54,1
2020,12,6,57,2
2020,12,6,100,1
2020,12,6,103,1
2020,12,6,106,1
2020,12,6,109,2
2020,12,6,112,5
2020,12,6,115,5
2020,12,6,118,6
2020,12,6,121,7
2020,12,6,124,6
2020,12,6,127,3
2020,12,6,130,2
2020,12,6,133,2
2020,12,6,136,2
2020,12,6,139,4
2020,12,6,142,2
2020,12,6,145,2
2020,12,6,148,2
2020,12,6,151,2
2020,12,6,154,2
2020,12,6,157,2
2020,12,6,200,2
2020,12,6,203,2
2020,12,6,206,2
2020,12,6,209,1
2020,12,6,212,2
2020,12,6,215,3
2020,12,6,218,2
2020,12,6,221,2
2020,12,6,224,3
2020,12,6,227,3
2020,12,6,230,3
2020,12,6,233,3
2020,12,6,236,3
2020,12,6,239,2
2020,12,6,242,2
2020,12,6,245,1
2020,12,6,248,1
2020,12,6,251,1
2020,12,6,254,1
2020,12,6,257,1
2020,12,6,300,1
2020,12,6,303,3
2020,12,6,306,2
2020,12,6,309,2
2020,12,6,312,1
2020,12,6,315,1
2020,12,6,318,1
2020,12,6,321,1
2020,12,6,324,1
2020,12,6,327,1
2020,12,6,330,1
2020,12,6,333,1
2020,12,6,336,1
2020,12,6,339,1
2020,12,6,342,2
2020,12,6,345,2
2020,12,6,348,1
2020,12,6,351,1
2020,12,6,354,1
2020,12,6,357,1
2020,12,6,400,1
2020,12,6,403,1
2020,12,6,406,1
2020,12,6,409,1
2020,12,6,412,1
2020,12,6,415,1
2020,12,6,418,1
2020,12,6,421,1
2020,12,6,424,1
2020,12,6,427,1
2020,12,6,430,1
2020,12,6,433,2
2020,12,6,436,2
2020,12,6,439,3
2020,12,6,442,2
2020,12,6,445,3
2020,12,6,448,1
2020,12,6,451,1
2020,12,6,454,2
2020,12,6,457,1
2020,12,6,500,1
2020,12,6,503,1
2020,12,6,506,1
2020,12,6,509,1
2020,12,6,512,1
2020,12,6,515,1
2020,12,6,518,1
2020,12,6,521,1
2020,12,6,524,1
2020,12,6,527,1
2020,12,6,530,1
2020,12,6,533,1
2020,12,6,536,1
2020,12,6,539,1
2020,12,6,542,2
2020,12,6,545,1
2020,12,6,548,1
2020,12,6,551,1
2020,12,6,554,1
2020,12,6,557,1
2020,12,6,600,1
2020,12,6,603,1
2020,12,6,606,1
2020,12,6,609,1
2020,12,6,612,2
2020,12,6,615,1
2020,12,6,618,1
2020,12,6,621,1
2020,12,6,624,1
2020,12,6,627,1
2020,12,6,630,1
2020,12,6,633,2
2020,12,6,636,3
2020,12,6,639,5
2020,12,6,642,5
2020,12,6,645,5
2020,12,6,648,5
2020,12,6,651,6
2020,12,6,654,5
2020,12,6,657,8
2020,12,6,700,10
2020,12,6,703,9
2020,12,6,706,9
2020,12,6,709,12
2020,12,6,712,13
2020,12,6,715,14
2020,12,6,718,14
2020,12,6,721,12
2020,12,6,724,15
2020,12,6,727,15
2020,12,6,730,15
2020,12,6,733,16
2020,12,6,736,15
2020,12,6,739,17
2020,12,6,742,16
2020,12,6,745,19
2020,12,6,748,16
2020,12,6,751,11
2020,12,6,754,12
2020,12,6,757,13
2020,12,6,800,11
2020,12,6,803,11
2020,12,6,806,13
2020,12,6,809,12
2020,12,6,812,12
2020,12,6,815,13
2020,12,6,818,19
2020,12,6,821,16
2020,12,6,824,19
2020,12,6,827,19
2020,12,6,830,16
2020,12,6,833,22
2020,12,6,836,24
2020,12,6,839,22
2020,12,6,842,21
2020,12,6,845,20
2020,12,6,848,20
2020,12,6,851,25
2020,12,6,854,24
2020,12,6,857,16
2020,12,6,900,12
2020,12,6,903,13
2020,12,6,906,13
2020,12,6,909,13
2020,12,6,912,15
2020,12,6,915,13
2020,12,6,918,14
2020,12,6,921,14
2020,12,6,924,16
2020,12,6,927,17
2020,12,6,930,16
2020,12,6,933,14
2020,12,6,936,17
2020,12,6,939,22
2020,12,6,942,19
